symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHFE.cu2312,900s,66380.0,66380.0,66210.0,66220.0,3274,1085153650.0,0.0,138489,2023-10-20 14:00:00+08:00,2023-10-20 14:15:00+08:00
SHFE.cu2312,900s,66230.0,66260.0,66120.0,66130.0,3631,1201528400.0,0.0,140027,2023-10-20 14:15:00+08:00,2023-10-20 14:30:00+08:00
SHFE.cu2312,900s,66130.0,66150.0,66030.0,66070.0,6130,2025582300.0,0.0,141187,2023-10-20 14:30:00+08:00,2023-10-20 14:45:00+08:00
SHFE.cu2312,900s,66060.0,66070.0,65970.0,66060.0,5166,1705386950.0,0.0,142285,2023-10-20 14:45:00+08:00,2023-10-20 15:00:00+08:00
SHFE.cu2312,900s,66200.0,66240.0,66000.0,66180.0,6350,2101135950.0,0.0,143576,2023-10-20 21:00:00+08:00,2023-10-20 21:15:00+08:00
SHFE.cu2312,900s,66180.0,66220.0,66120.0,66140.0,2433,805017300.0,0.0,143915,2023-10-20 21:15:00+08:00,2023-10-20 21:30:00+08:00
SHFE.cu2312,900s,66130.0,66200.0,66080.0,66120.0,1545,510895300.0,0.0,144117,2023-10-20 21:30:00+08:00,2023-10-20 21:45:00+08:00
SHFE.cu2312,900s,66110.0,66300.0,66090.0,66260.0,2504,829064850.0,0.0,143659,2023-10-20 21:45:00+08:00,2023-10-20 22:00:00+08:00
SHFE.cu2312,900s,66260.0,66350.0,66260.0,66300.0,1884,624613100.0,0.0,143186,2023-10-20 22:00:00+08:00,2023-10-20 22:15:00+08:00
SHFE.cu2312,900s,66300.0,66300.0,66140.0,66160.0,1686,558087300.0,0.0,143650,2023-10-20 22:15:00+08:00,2023-10-20 22:30:00+08:00
SHFE.cu2312,900s,66160.0,66250.0,66150.0,66220.0,810,268156250.0,0.0,143650,2023-10-20 22:30:00+08:00,2023-10-20 22:45:00+08:00
SHFE.cu2312,900s,66210.0,66250.0,66190.0,66210.0,728,241042100.0,0.0,143645,2023-10-20 22:45:00+08:00,2023-10-20 23:00:00+08:00
SHFE.cu2312,900s,66210.0,66280.0,66210.0,66240.0,687,227561250.0,0.0,143583,2023-10-20 23:00:00+08:00,2023-10-20 23:15:00+08:00
SHFE.cu2312,900s,66240.0,66260.0,66200.0,66220.0,373,123504100.0,0.0,143662,2023-10-20 23:15:00+08:00,2023-10-20 23:30:00+08:00
SHFE.cu2312,900s,66210.0,66260.0,66190.0,66190.0,830,274825050.0,0.0,143669,2023-10-20 23:30:00+08:00,2023-10-20 23:45:00+08:00
SHFE.cu2312,900s,66190.0,66190.0,66120.0,66180.0,605,200137100.0,0.0,143730,2023-10-20 23:45:00+08:00,2023-10-21 00:00:00+08:00
SHFE.cu2312,900s,66170.0,66180.0,66090.0,66120.0,669,221194100.0,0.0,143774,2023-10-21 00:00:00+08:00,2023-10-21 00:15:00+08:00
SHFE.cu2312,900s,66110.0,66170.0,66090.0,66120.0,597,197406600.0,0.0,143851,2023-10-21 00:15:00+08:00,2023-10-21 00:30:00+08:00
SHFE.cu2312,900s,66130.0,66190.0,66110.0,66140.0,353,116752600.0,0.0,143918,2023-10-21 00:30:00+08:00,2023-10-21 00:45:00+08:00
SHFE.cu2312,900s,66130.0,66230.0,66130.0,66230.0,1039,343733700.0,0.0,143888,2023-10-21 00:45:00+08:00,2023-10-21 01:00:00+08:00
SHFE.cu2312,900s,66090.0,66100.0,65900.0,65960.0,7383,2435354200.0,0.0,145858,2023-10-23 09:00:00+08:00,2023-10-23 09:15:00+08:00
SHFE.cu2312,900s,65980.0,66010.0,65920.0,65960.0,2232,736119750.0,0.0,146485,2023-10-23 09:15:00+08:00,2023-10-23 09:30:00+08:00
SHFE.cu2312,900s,65950.0,66000.0,65940.0,65950.0,2014,664222250.0,0.0,147101,2023-10-23 09:30:00+08:00,2023-10-23 09:45:00+08:00
SHFE.cu2312,900s,65940.0,65970.0,65730.0,65760.0,6974,2295417050.0,0.0,150081,2023-10-23 09:45:00+08:00,2023-10-23 10:00:00+08:00
SHFE.cu2312,900s,65750.0,65840.0,65740.0,65770.0,3056,1005263350.0,0.0,151326,2023-10-23 10:00:00+08:00,2023-10-23 10:15:00+08:00
SHFE.cu2312,900s,65790.0,65810.0,65700.0,65720.0,3824,1256997200.0,0.0,152974,2023-10-23 10:30:00+08:00,2023-10-23 10:45:00+08:00
SHFE.cu2312,900s,65710.0,65770.0,65660.0,65760.0,3434,1128271350.0,0.0,154232,2023-10-23 10:45:00+08:00,2023-10-23 11:00:00+08:00
SHFE.cu2312,900s,65760.0,65770.0,65730.0,65750.0,1584,520743000.0,0.0,154650,2023-10-23 11:00:00+08:00,2023-10-23 11:15:00+08:00
SHFE.cu2312,900s,65750.0,65780.0,65720.0,65730.0,1582,520019750.0,0.0,154981,2023-10-23 11:15:00+08:00,2023-10-23 11:30:00+08:00
SHFE.cu2312,900s,65730.0,65740.0,65610.0,65670.0,4569,1500236200.0,0.0,157138,2023-10-23 13:30:00+08:00,2023-10-23 13:45:00+08:00
SHFE.cu2312,900s,65670.0,65720.0,65650.0,65670.0,1440,472841350.0,0.0,157497,2023-10-23 13:45:00+08:00,2023-10-23 14:00:00+08:00
SHFE.cu2312,900s,65670.0,65790.0,65670.0,65760.0,2579,847641200.0,0.0,157199,2023-10-23 14:00:00+08:00,2023-10-23 14:15:00+08:00
SHFE.cu2312,900s,65760.0,65820.0,65740.0,65770.0,2201,723966700.0,0.0,157170,2023-10-23 14:15:00+08:00,2023-10-23 14:30:00+08:00
SHFE.cu2312,900s,65770.0,65770.0,65660.0,65690.0,2048,672783600.0,0.0,157823,2023-10-23 14:30:00+08:00,2023-10-23 14:45:00+08:00
SHFE.cu2312,900s,65700.0,65760.0,65640.0,65640.0,4616,1516227800.0,0.0,158801,2023-10-23 14:45:00+08:00,2023-10-23 15:00:00+08:00
SHFE.cu2312,900s,65920.0,66150.0,65900.0,66070.0,12657,4179869150.0,0.0,156389,2023-10-23 21:00:00+08:00,2023-10-23 21:15:00+08:00
SHFE.cu2312,900s,66070.0,66150.0,66060.0,66110.0,3630,1199910600.0,0.0,156293,2023-10-23 21:15:00+08:00,2023-10-23 21:30:00+08:00
SHFE.cu2312,900s,66120.0,66140.0,65900.0,65900.0,3798,1253810550.0,0.0,156047,2023-10-23 21:30:00+08:00,2023-10-23 21:45:00+08:00
SHFE.cu2312,900s,65900.0,65980.0,65820.0,65970.0,3904,1286168450.0,0.0,156317,2023-10-23 21:45:00+08:00,2023-10-23 22:00:00+08:00
SHFE.cu2312,900s,65970.0,66050.0,65930.0,66000.0,2076,685010950.0,0.0,155952,2023-10-23 22:00:00+08:00,2023-10-23 22:15:00+08:00
SHFE.cu2312,900s,66000.0,66080.0,65980.0,66020.0,1050,346686450.0,0.0,155839,2023-10-23 22:15:00+08:00,2023-10-23 22:30:00+08:00
SHFE.cu2312,900s,66020.0,66060.0,65930.0,66050.0,2025,668117450.0,0.0,156083,2023-10-23 22:30:00+08:00,2023-10-23 22:45:00+08:00
SHFE.cu2312,900s,66050.0,66060.0,65970.0,65990.0,995,328491700.0,0.0,155971,2023-10-23 22:45:00+08:00,2023-10-23 23:00:00+08:00
SHFE.cu2312,900s,65980.0,66070.0,65980.0,66040.0,644,212648800.0,0.0,155858,2023-10-23 23:00:00+08:00,2023-10-23 23:15:00+08:00
SHFE.cu2312,900s,66050.0,66120.0,66030.0,66110.0,1597,527708550.0,0.0,155716,2023-10-23 23:15:00+08:00,2023-10-23 23:30:00+08:00
SHFE.cu2312,900s,66110.0,66180.0,66090.0,66140.0,1816,600509300.0,0.0,155506,2023-10-23 23:30:00+08:00,2023-10-23 23:45:00+08:00
SHFE.cu2312,900s,66150.0,66260.0,66150.0,66250.0,2392,791754150.0,0.0,155360,2023-10-23 23:45:00+08:00,2023-10-24 00:00:00+08:00
SHFE.cu2312,900s,66240.0,66320.0,66240.0,66270.0,2293,759921800.0,0.0,155094,2023-10-24 00:00:00+08:00,2023-10-24 00:15:00+08:00
SHFE.cu2312,900s,66260.0,66320.0,66250.0,66270.0,1058,350660850.0,0.0,155170,2023-10-24 00:15:00+08:00,2023-10-24 00:30:00+08:00
SHFE.cu2312,900s,66260.0,66280.0,66210.0,66210.0,836,276881900.0,0.0,154966,2023-10-24 00:30:00+08:00,2023-10-24 00:45:00+08:00
SHFE.cu2312,900s,66200.0,66270.0,66200.0,66250.0,847,280508450.0,0.0,154761,2023-10-24 00:45:00+08:00,2023-10-24 01:00:00+08:00
SHFE.cu2312,900s,66230.0,66260.0,66150.0,66190.0,4182,1384137950.0,0.0,154080,2023-10-24 09:00:00+08:00,2023-10-24 09:15:00+08:00
SHFE.cu2312,900s,66190.0,66250.0,66160.0,66160.0,2958,979107950.0,0.0,153980,2023-10-24 09:15:00+08:00,2023-10-24 09:30:00+08:00
SHFE.cu2312,900s,66160.0,66190.0,66100.0,66150.0,3138,1037808550.0,0.0,154285,2023-10-24 09:30:00+08:00,2023-10-24 09:45:00+08:00
